1886,"מרינוב זעם על ה החלטה , ו ב ה_ משרד ל איכות ה סביבה טענו כי לא ימלאו אותה ."
1887,אגף ה חשב ה כללי ב ה_ אוצר תומך ב עמדת ה משרד ל איכות ה סביבה ו אילו ב אגף ה תקציבים ב ה_ אוצר מצדדים ב ה_ עמדה ה הפוכה .
1888,"ב ה_ משרד ל איכות ה סביבה התלוצצו השבוע ו הציעו ל תמ""ס להעביר את ה מרכזייה ל ה_ בניין ה חדש , "" ו אנו כבר נוכל להסתדר ב כוחות עצמנו "" ."
1889,ה פרסומים על אודות ה מתיחות ה רבה ב ה_ יחסים ש בין הנהלת בנק ישראל ו ציבור ה עובדים מדאיגים את ה נגיד ועוזריו .
1890,מצב בלתי תקין זה ב יחסי ה עבודה מקרין גם על ה יחסים ב ה_ דרגים ה בכירים של ה בנק .
1891,מבקרי ה הנהלה מבין ה עובדים טוענים כי אין מורגשת יד של צוות מכוון .
1892,"חברי ה הנהלה , ל טענת ה מבקרים , משחקים "" ראש קטן "" , כל אחד ל עצמו ."
1893,"עכשיו כש פרץ ב מלוא עוצמתו ה סכסוך עם ה עובדים עומדים רוב חברי ה הנהלה מן ה צד ו אינם מתערבים , טוענים ה עובדים ."
1894,ו בינתיים ממשיך ועד ה עובדים להמטיר על חבריו חוזרים ה מופנים נגד ה הנהלה .
1895,"ב ה_ חוזר ש הופץ לפני ימים מספר בין כל עובדי ה בנק נאמר , בין ה שאר , כי ב "" מפעל סולתם שיסתה ה הנהלה כלבים ב ה_ עובדים , ו כאן היא משסה קבוצות עובדים אחת ב ה_ שנייה ."
1896,ב סולתם ראש ה מפעל קיבל על עצמו אחריות ל מחדלים ש הם פחותים מ ה עוולות ה ניהוליות ש מבצעת הנהלת ה בנק .
1897,""" גדעון שור , מנהל מחלקת ה הסברה ב ה_ בנק , אמר ב תגובה : "" כל חברי ה הנהלה מאוחדים ב ה_ דיעה , ש ה וועד גורם נזק ל ה_ בנק ."
1898,"לדבריו "" ה וועד העז , ב צורה חמורה ו בלתי חוקית , "" להוליך ב ה_ אף "" את כל עובדי בנק ישראל ו לגרום השבתה פראית של ה בנק על רקע חשד ל עבירה פלילת ו עבירה משמעית פנימית חמורה של אחד ה עובדים שבגינה הוגשה תלונה ל ה_ משטרה "" ."
1899,"למרות ש יחסי ה חוץ של ישראל אינם כעת ב שיא פריחתם , פנה משרד ראש ה ממשלה ל וועדת ה כספים לקבל תוספת תקציבית של 1.3 מיליון ש""ח בגין אירוח ראשי מדינה ב ה_ ארץ ."
1900,"סוכם ש ה סכום יועבר מ ה רזרווה ה כללית ל משרד ראש ה ממשלה , אך חברים ב ה_ וועדה תמהו : האם ב ראשית שנת ה תקציב לא חזו ביקורים של ראשי מדינות , או האם ה תקציב ש הוקצה ל כך כבר אזל ?"
1901,"ראש עיריית תל - אביב , שלמה להט , עומד על כך ש לשכת ה מהנדסים תפנה את ה בית ה משמש כיום כמשכנה ב תל - אביב "" בית ה מהנדס "" ב רחוב דיזנגוף ב תל - אביב , ו זאת ב טענה ש ה קרקע עליו עומד ה בית היא קרקע עירונית ו כי ה הסכם לפיו החכירה ה עירייה את ה מגרש שעליו הוקם ה בית פג עוד לפני שמונה שנים ."
1902,"על פי להט , ב כוונת ה עירייה להקים ב ה_ מקום גן ציבורי ."
1903,"דברים אלה מסר אתמול ראש עיריית תל - אביב , שעה ש העיד בפני ה בוררים ש מונו על פי החלטת בית ה משפט , לפסוק ב ה_ סכסוך בין ה עירייה ל לשכת ה מהנדסים ."
1904,לשכת ה מהנדסים מסרבת לפנות את ה מבנה ו לחילופין דורשת מ ה עירייה ש תקצה לה מגרש חלופי ו לסייע לה ב הקמת משכן חדש ל ה_ מהנדסים .
1905,"נציג ה מהנדסים טען ב ה_ בוררות , כי ה עירייה נמנעה מ לפעול נגד ארגונים ו מוסדות אחרים , ה ממוקמים ב מבנים ש הוקמו על קרקע עירונית , אשר חוזה ה חכירה שלהם עם ה עירייה פג כמו "" מצודת זאב "" , "" בית ה מורה "" ו עוד ."
1906,"ל טענת ה מהנדסים מתכחש כיום ראש ה עירייה להבטחתו זו ו כן ל ה_ התחייבות ש נתן , לדבריהם , בשעתו , ב בית משפט ש דן ב עניין דומה ה קשור עם מכון ה תקנים ."
1907,"בעדותו ב ה_ בוררות אמר להט , כי בית ה מהנדס איננו מהווה יותר מוסד ציבורי , שכן לשכת ה מהנדסים הפכה אותו ל עסק , ב השכירה חלק מ ה מקום ל מפעיל אולם שמחות ."
1908,"לדבריו , ה עירייה על פי תוכנית בניין ערים , חייבת להועיד את ה מגרש ל מטרות ציבוריות ו על פי ה תוכניות מתוכנן להקים ב ה_ מקום גן ציבורי ."
1909,"ב אחת ה הזדמנויות התבטא להט ב אומרו , כי לא איכפת לו ש ל לשכת ה מהנדסים לא תהיה כלל אכסניה ב תל - אביב ומצידו ש יעברו ל גבעתיים , רמת - גן או ערים אחרות ב ה_ סביבה ."
1910,"הוא ציין , כי ה עירייה איננה רואה מחובתה לממן ל ה_ מהנדסים הקמת משכן חילופי או להקצות להם ב חינם מגרש אחר ."
1911,"יו""ר לשכת ה מהנדסים , שמואל סורק , אמר כי כל כוונתו של ראש ה עירייה הוא למכור את ה נכס תמורת סכום של 5 - 4 מיליון דולר ( שווי ה מגרש על פי ה הערכה זהירה ) ."
1912,"עוד אמר , כי ב מקרים אחרים , כמו של מכבי תל - אביב , אישרה ה עירייה ל ה_ אגודה תמורת הסכמתה להתפנות מ נכס ב מרכז ה עיר , 81 דונם מעבר ל ה_ ירקון ו עוד שלושה מיליון דולר ."
1913,"ה קהילה ה יהודית ה קובנית ב ארה""ב מארגנת מסע הזדהות עם מדינת ישראל ."
1914,"מ דיווח ש הגיע אתמול ל משרד ה תיירות ב ירושלים עולה , כי ב ה_ משלחת ה מתארגנת יקחו חלק כ מאה מ ראשי ה קהילה ."
1915,"ה ביקור מתוכנן להתקיים ב חודש מארס ה קרוב , ו ייתלוו אליו צוותי טלוויזיה ו עיתונאים דוברי ספרדית ."
1916,"במהלכו ייצאו ה משתתפים ל צעדת הזדהות עם מדינת ישראל ב רחובות ירושלים ו ייפגשו עם נשיא ה מדינה , שר ה תיירות ו חברי כנסת ."
1917,"מנכ""ל ה חברה ל פיתוח מזרח ירושלים , יצחק יעקבי , השתתף ב ה_ שבוע ש עבר ב מסע הסברה ש אורגן על - ידי מנהל לשכת ה תיירות ה ממשלתית של ישראל ב שיקאגו , אמנון ליפצין ."
1918,"יעקבי התראיין ב כלי ה תקשורת ה מקומיים , ו אחד ה ראיונות ל ה_ שדר גים וורן מ רשת וו - אם - בי - אי הועבר ל 061 תחנות רדיו ב רחבי ארה""ב ."
1919,"לפי ה דיווחים , השתתפו עשרות אנשים ב כל אחד מן ה סמינרים ש נערכו ב מסגרת מסע ה הסברה ל סוכני נסיעות , ל כמרים , ל מנהיגי קהילות דתיות ו ל מנהיגי קהילות אתניות ב שיקאגו יוצאי פולין , יוון ו איטליה ."
1920,"ב ה_ ערבים ה פתוחים הגיע מספר ה משתתפים ל 08 עד 001 , ו לראשונה העניקה אוניברסיטת שיקאגו חסות ל ערב מ טעם לשכת ה תיירות ה ממשלתית של ישראל ."
1921,"ה מועצה ה ארצית ל תכנון ו ל בנייה החליטה בישיבתה אתמול , להגיש ל ה_ ממשלה שינוי ל הוראות תוכנית ה מיתאר ה ארצית ל ה_ דרכים ."
1922,"עורכי ה תוכנית מינהל ה תכנון ב משרד ה פנים , מע""ץ ו משרד ה תחבורה התבססו ב הכנת ה תוכנית על הצעה ש הוגשה ב 6891 על ידי ה חברה ל הגנת ה טבע ."
1923,"עיקרי ה הוראות ה חדשות ל תוכנית ה מיתאר ה ארצית ל ה_ דרכים ש אושרו על ידי ה מועצה ה ארצית ל תכנון ו ל בנייה ו ש טעונות עדיין אישור ה ממשלה הם הבחנה בין שלבי ה תכנון ה שונים וצרכיהם : "" רצועה ל ה_ תכנון "" ו "" רצועה ל ה_ דרך "" , פישוט הליכי מתן הקלות ב קווי בניין , קביעת נוהלים ו דרישות ה מלווים הגשת תוכניות ל ה_ דרכים , קביעת "" דרך נופית "" , מיסוד הגשת תסקירי השפעה על ה סביבה ב אזורים בנויים ו קביעת ה סטייה ה מותרת ב התוויית דרך ."
1924,"דינה רצבסקי , מנהלת אגף תוכניות ארציות ו מחוזיות ב משרד ה פנים , ציינה ש הוראות אלו , אשר תבואנה במקום ה הוראות ש אושרו ב - 6791 , תשפרנה את ה תכנון ה מוקדם של ה דרכים ו תזרזנה את הליכי ה דיון ו ה החלטה ב מוסדות ה תכנון ב כל ה נוגע ל סלילת כבישים חדשים ."
1925,"רצבסקי הדגישה , כי תוכנית מיתאר ארצית ל ה_ דרכים היא בעלת חשיבות מיוחדת ב ארץ קטנה עם נופים ו שמורות טבע ייחודיים ו מגוונים , אתרים היסטוריים , אתרים מקודשים ו עוד ."
1926,ה שנים ה באות ב כל ה קשור ב התקשרויות של משרד ה שיכון .
1927,"ה מינהל יורכב מ נציגים של משרד ה אוצר , משרד ה שיכון , משרד ה משפטים ו אנשי ציבור ."
1928,"על - פי הערכות , ב 5 ה שנים ה באות יושקעו ב ה_ בנייה ה ציבורית כ 03 מיליארד ש""ח באמצעות בנייה ישירה של ה ממשלה , הסדרים של ה ממשלה עם ה קבלנים , התחייבויות רכישה של ה ממשלה ל ה_ קבלנים ו עוד ."
1929,לא עולה על ה דעת ש התקשרויות אלו ייקבעו ו יבוצעו על - ידי ה מערכת ה פנימית של משרד ה שיכון .
1930,"ה מערכת ה פנימית של משרד ה שיכון תהיה ב לחץ אדיר לבצע התקשרויות ו לדאוג ל קידום ה בנייה , ו לא יהיה איזון בין מערכת קבלת ה החלטות לבין ה לחץ ל ביצוע ."
1931,ה לחץ ל ביצוע יהיה כל כך גדול עד כי משרד ה שיכון עשוי להוציא סכומים גדולים בלא שיקול - דעת .
1932,אני חושש ש תהיינה החלטות שגויות ו כי יחתמו עסקות בלא קריטריונים אחידים ו שווים .
1933,גם יש חשש ב העברת סכומי כסף אדירים מ תקציב ה מדינה ל מקורבים פוליטיים .
1934,"ה מינהל יוציא ל ה_ פועל את החלטות ה ממשלה ב עניין ה מכרזים ה סגורים , ו כן ה החלטות לבצע התקשרויות בלא מכרז , אלא באמצעות משא ו מתן ."
1935,"כלומר , משרד ה בינוי ו ה שיכון יביא את הצעותיו ל אישור ה מינהל בטרם ביצוען ."
1936,"ה מינהל יקבע מי יהיו ה קבלנים שעימם יתקשר משרד ה בינוי ו ה שיכון , ו כן את אמות - ה מידה שבעזרתן יבחרו את ה קבלנים הללו ."
1937,ה מינהל יצטרך לקבל החלטות ו לאשר התקשרויות עם קבלנים בלא מיכרז .
1938,רק לאחר אישורו של ה מינהל יוכל משרד ה בינוי ו ה שיכון לחתום על חוזי התקשרות .
1939,אין בכוונתי ש ה מינהל ישמש חסם ב תהליך ביצוע ה החלטות .
1940,"ה מינהל צריך להיות יעיל ו מקצועי ומטרתו לתת תשובה הולמת ו ציבורית ל הוצאה של כ 03 מיליארד ש""ח ."
1941,"הגשתי את הצעתי זו ל ראש ה ממשלה יצחק שמיר , ל שר ה אוצר יצחק מודעי , ל שר ה משפטים דן מרידור , ל מבקרת ה מדינה מרים בן - פורת , ו ל ה_ יועץ ה משפטי ל ה_ ממשלה יוסף חריש ."
1942,"ה החלטה על הקמתו של גוף כ ה_ זה תמנע ועדת חקירה ודאית ב ה_ עתיד , ש תוקם אם ה דברים ינוהלו על - ידי משרד ה שיכון בלבד ."
1943,"ה וועד ה פועל של מכון ה תקנים ב ישראל אישר אתמול כללים חדשים ל הכנת תקנים ישראליים , מתוך מטרה ש יקלו על ה סחר עם אירופה ו יסייעו ל תעשיית ה יצוא ה ישראלית ."
1944,ה כללים יגבילו את ה אפשרות להשתמש ב ה_ תקינה כ ב מכשיר הגנה על ה תוצרת ה מקומית מפני ה יבוא ב התאם ל ה_ מדיניות ה חדשה ש הנהיג משרד ה תעשייה ו ה מסחר .
1945,"יתר על כן , ל "" ה ארץ "" נודע כי ב מסגרת אימוץ ה מדיניות ה חדשה הורה יו""ר מכון ה תקנים , צבי אלון , ל מנכ""ל ה מכון , אלי הדר , לדווח לו על כל ניסיון מצד אחת מ וועדות ה תקינה לעשות שימוש ב ה_ תקינה כ ב מחסום ל הגנה על ה תוצרת ה מקומית ."
1946,"ה שינויים ב ה_ כללים נעשו ב מסגרת פעולות שונות ש נוקט מכון ה תקנים ל צורך התאמת ה תקינה ה ישראלית ל ה_ תקינה ה אירופית , לקראת איחודה ה כלכלי של אירופה ב 2991 ."
1947,"כללים אלה גם יאפשרו ל ה_ מכון לבדוק את מערך ועדות ה תקינה ב ישראל במקביל ל מערך ועדות תקינה בין - לאומיות , ו להגביר את מעורבותו ב השוואת תקנים ישראלים ל ה_ תקנים ה בין - לאומיים ."
1948,ב מכון ה תקנים מאמינים ש תהליך זה יהיה ל טובת ה יצרנים ו ה צרכנים כ אחד .
1949,"באחרונה , לנוכח ה מאמצים לסיים את הליכי ה תקינה לקראת 2991 , פועל מכון ה תקנים ל זירוז הליכי ה תקינה ."
1950,"ב כוונת מנהליו לקצר הליכים באמצעות העברת ה דיונים ב ה_ תקינה ה מוצעת מ וועדת ה תקינה ה מרכזית ל וועדות מומחים , שבהן יהיו נציגים ל ה_ יצרנים , ל ה_ צרכנים ו ל ה_ ממשלה ."
1951,"זאת , להבדיל מ וועדות ה תקינה ה רגילות , שבהן יש נציגות גם ל ה_ יבואנים ."
1952,חברת אלביט הקימה גוף אשר יעסוק ב שיתוף פעולה תעשייתי ו יקיים קשר עם ה רשות ל שיתוף פעולה ב משרד ה תעשייה ו ה מסחר .
1953,"כך מסר חיים גולן , מנהל ה רשות ל שיתוף פעולה , ש חזר מ ביקור ב ה_ חברה ."
1954,"גולן הביע שביעות - רצון מ ה דרך בה פועלת אלביט , כ מפעל פרטי ראשון ש קיבל על עצמו , מרצונו , את ה עקרונות ש על - פיהם עובדת ה רשות ל שיתוף פעולה תעשייתי ."
1955,"לדבריו הוקם ב אלביט גוף ש מפקח על הקניות ו בודק כל הזמנה ה מיועדת ל חו""ל , אם ניתן לרכוש אותה ב ה_ ארץ ."
1956,"עוד נמסר כי אלביט תעביר ל ה_ רשות ל שיתוף פעולה את רשימות ה חברות ב חו""ל שמהן היא קונה מוצרים , כדי ש ה רשות תפעל ל השגת רכש גומלין מ אותן חברות ."
1957,"ה אוצר לשעבר , ד""ר עמנואל שרון , ב הופיעו ב יום ה עיון ה שנתי של אגף ה תקציבים ."
1958,"לדבריו , ה ממשלה ו ה ציבור עדיין לא קלטו את גודל ה משימה ה עומדת בפניהם בין ה יתר , הגדלת מספר מקומות ה עבודה ב ה_ משק ב 05 % ב ה_ שנים ה קרובות ."
1959,"דוגמה קלאסית ל ה_ גישה של "" עסקים כ ה_ רגיל "" , ציין שרון , היא ה שביתה ש התקיימה ב ה_ שבוע ש עבר ב ה_ מגזר ה ציבורי ."
1960,"כ 100,000 עובדים שבתו משום ש ה אוצר סירב להעניק תוספת שכר ל אחוז קטן מהם , ה מועסקים ב חברות מפסידות ."
1961,"החלטת ה אוצר להעניק תוספת שכר של 9 % ל שאר ה עובדים ב ה_ מגזר ה ציבורי היא גם , כפי ש ציין זאת נגיד בנק ישראל , מיכאל ברונו , איתות שלילי ל ה_ משק ."
1962,"פחות מ חודשיים לאחר ש הגיש תוכנית כלכלית , שבמרכזה הגמשת שוק ה עבודה ( כלומר , שחיקת ה שכר ב ה_ משק ) , הולך ה אוצר ו עושה בדיוק את ה היפך ."
1963,"ו זו אינה ה דוגמה ה יחידה ל כך , ש ב ה_ ממשלה עדיין לא קלטו ש ה עסקים אינם כ ה_ רגיל ."
1964,"אם צריך ליצור 540,000 מקומות עבודה חדשים ב ה_ משק ב ה_ זמן ה קרוב , חייבים להשקיע ."
1965,"תוכנית ל עידוד השקעות ש גיבש משרד ה תעשייה ו ה מסחר , כבר אושרה ב ה_ כנסת ."
1966,"ל דברי ה שר נסים , ה משרד מוצף בקשות מ יזמים ש מעוניינים להשקיע במסגרתה ."
1967,"אבל מ אז ש אושרה ה תוכנית , יותר מ חודש עבר עד ש פקידי ה תמ""ס ו ה אוצר הגיעו ל הסכם על גובה ה פרמיה ש תוטל על ה הלוואות ב ערבות מדינה ש יינתנו ב מסגרת ה תוכנית ."
1968,"ו בלי ש זה ייקבע סופית , לא ניתן לבצע את ה תוכנית ."
1969,"מי יודע כמה משקיעים - ב כוח כבר נואשו מ קבלת תשובות לשאלותיהם , ו החליטו להשקיע ב מקום אחר ."
1970,מי זוכר את ה תוכנית ה כלכלית של ה אוצר ?
1971,"כמעט חודשיים יושב צוות ה שרים ה ממונה על ה חקיקה ה קשורה ל ה_ תוכנית , שעות מספר ב שבוע , כאילו כל ה זמן ש ב ה_ עולם עומד לרשותם ."
1972,זה שבועות אומרים לנו ש ה שרים עומדים להכריע על ה צעדים ל חשיפת ה משק .
1973,אבל הם עדיין לא סיימו את כל ה סעיפים ה קשורים ל ה_ שינויים ב ה_ מיסוי .
1974,שלא לדבר על ה חקיקה ה קשורה ב ה_ שינויים ב שכר מינימום ו ב תנאי קבלת דמי אבטלה .
1975,"באשר ל ה_ תקציב , מ כל מה ש הודלף ל ה_ תקשורת לגבי עיקריו ל שנת 19 , כבר ברור ש לא יהיו שינויים מהותיים ."
1976,"במקום לממן לפחות חלק מ ה הוצאות ה גדולות ש נובעות מ גל ה עלייה על - ידי סגירת משרדים מיותרים , מדברים כ ה_ רגיל על עוד קיצוץ ב ה_ סובסידיות , עוד קיצוץ ב תקציב ה ביטחון ו עוד קיצוץ ב קצבאות ביטוח לאומי ."
1977,"ו אז מביעים דאגה ש ה גירעון יהיה גדול מדי , משום ש אין ב מה לקצץ ."
1978,"אבל יותר מ זה , החלטת ראש ה ממשלה לדחות את הגשת ה תקציב ב שבועיים היא עוד איתות שלילי ל ה_ משק ."
1979,"תקציב כרוך תמיד ב החלטות קשות , ו ה מסר של שמיר הוא ש אפשר לדחות החלטות אלו ."
1980,כאילו לא באים מדי יום ב טיסה אלף עולים מ ברית - ה מועצות .
1981,"משרד רואי ה חשבון מרון סובל ו שות נבחר ב ימים אלה ל רואה ה חשבון של ה תעשייה ה צבאית , לאחר ש הפכה ב ה_ שבוע ש עבר מ יחידת סמך ממשלתית ל חברה עצמאית ."
1982,"על תיק ה ביקורת ה חשבונאית של ה תעשייה ה צבאית התמודדו כמה משרדי רואי - חשבון גדולים , ובראשם סומך חייקין , אלמגור , ברייטמן ו שות ו מרון סובל ."
1983,"ב הערכות ראשוניות דובר על ה אפשרות ש תיק ה תעשייה ה צבאית ייפול בחלקו של משרד סומך חייקין , ש אף ביצע את עבודות ה הכנה לקראת הפיכתה של ה תעשייה ה צבאית ל חברה ."
1984,נראה כי סומך לא נבחר בגלל ה עובדה ש הוא כבר מכהן כ רואה ה חשבון של חברת ה חשמל .
1985,ב ה_ שנה ש חלפה נערכו חילופי משמרות בקרב רואי ה חשבון של כמה חברות ממשלתיות גדולות .
1986,לפני שבועות מספר נבחר משרד אלמגור איקה בש ל רואה ה חשבון של ה תעשייה ה אווירית במקום משרד האפט את האפט .
1987,"חוגים ב ה_ אוצר מעריכים כי בקרוב תבוצע החלפה נוספת ב ה_ תעשייה ה אווירית , כש משרד ברייטמן ו שות יתפוס את מקומו של משרד גורן בן - יעקב ( ש הוא רואה ה חשבון ה שני של ה תעשייה ה אווירית ."
1988,חילופי תפקידים ב משרדי רואי חשבון של חברות ממשלתיות גדולות צפויים גם ב חברת ה ברום ( מ קבוצת כימיקלים ל ישראל ) .
1989,משרד שחק ו שות אמור להחליף ב תחילת ה שנה ה באה את משרד ליובושיץ קסירר .
1990,חילוף מהותי נוסף ב משרדי רואה ה חשבון נעשה ב בנק ה חקלאות .
1991,משרד רונאל ו שות נכנס ל ה_ תפקיד במקום משרד בבלי מילנר .
1992,ה חילופים ב משרדי רואי ה חשבון של ה חברות ה ממשלתיות נעשים לאחר שנים ארוכות של הקפאה .
1993,"הם נעשים בעקבות מדיניות חדשה של רוטציה , ש הונהגה ע""י רשות ה חברות ה ממשלתיות ."
1994,למרות אופיו ה ריכוזי איפשר ה שלטון ה עותמני ב ה_ ארץ מידה רבה של חופש פעולה ל ה_ הון ה פרטי ב ה_ ארץ ב ה_ תקופה ש לפני כ מאה שנה .
1995,"מסקנה זו היתה אחת מ אלה ש הועלו ב כנס מיוחד ש נערך לפני ימים מספר על - ידי "" ה מרכז ה ישראלי ל קידום חברתי ו כלכלי "" ש עסק ב ה_ יוזמות ה פרטיות ב בניין ה ארץ ב שלהי ה תקופה ה עותמנית , ו התקיים ב בית ה הארחה של מעלה ה חמישה ."
1996,"ה היסטוריוגרפיה ה "" רשמית "" של ארץ - ישראל נטתה להצניע עובדה זו ."
1997,"חופש פעולה זה בולט לעומת מעורבות ה ממשלה ב ה_ משק ה ישראלי היום , נטען ב ה_ כנס ."
1998,כן נטען ש ה חופש ש ניתן אז ל ה_ יוזמה ה חופשית הביא מאוחר יותר ל פיתוח כלכלי ו ל הרחבת ה יוזמה ה פרטית ב ארץ - ישראל .
1999,"ב שלושה נושאים עיקריים עסק ה כנס : ב ה_ יוזמות ה כלכליות ה לא - יהודיות ש היו ב ראשית ה מאה ב רחבי ארץ - ישראל , ב ה_ יוזמות ה פרטיות ב ה_ יישוב ה ישן בעיקר ב ירושלים ו ב צפת , ו ב ה_ יוזמות ב ה_ יישוב ה חדש , בעיקר ב מושבות ה ברון ."
2000,"ה חוקרים התלבטו , בין ה שאר , כיצד להבדיל בין יוזמה פרטית ל ציבורית , ו ל כך נתן פרוף נחום גרוס תשובה מקורית : אם ה עסק היה מרוויח גם כאשר ה השקעה ביסודה היתה של הון ציבורי , כמו למשל ה מושבות , הרי מדובר היה ב יוזמה פרטית ."
2001,"אם ה עסק הפסיד ו חדל להתקיים , מדובר ב יוזמה פרטית קלאסית ."
2002,"ו אם ה עסק ממשיך להתקיים , למרות ה הפסד ה רב ש הוא צובר , הרי מדובר ב יוזמה ציבורית ."
2003,"פרוף יהושע בן - אריה קבע כי ב ארץ - ישראל , בין ש היה מדובר ב יהודים או זרים , אנשי ה יישוב ה חדש או ה יישוב ה ישן , ה יוזמות ה עסקיות תמיד היו משולבות ב אידיאלים אלה או אחרים ."
2004,"פרוף ישראל קולת טען כי ד""ר ארתור רופין , ש עמד ב ראש ה משרד ה ארצישראלי , הראה את ה דרך ל שילוב בין יוזמה פרטית ל ציבורית ."
2005,"בין ה יזמים ה פרטיים ב תחילת ה מאה ו ב ה_ מאה ש עברה הוזכרו ה טמפלרים , ש למרות מספרם ה מועט ( 2,000 ב תקופת ה שיא שלהם ) השפיעו השפעה מכרעת על ה כלכלה ה חופשית ה יהודית , ו בעיקר ב תחום ה בנייה ב ה_ מושבות ."
2006,"ד""ר חיים גרבר טען ש ה ערבים גילו אז תושייה כלכלית ו יוזמה תעשייתית ש התבטאה , בין ה שאר ב הקמת בתי - חרושת ל סבון ב שכם ו ערים אחרות ."
2007,"ד""ר דן גלעדי הדגיש ש למרות ש ה היסטוריוגרפיה ה יהודית עוסקת בעיקר ב ה_ התיישבות ה חקלאית ה יהודית , מרבית ה אוכלוסייה ה יהודית היתה עירונית מובהקת ל כל אורך ה תקופה ."
2008,"הסתבר ב ה_ כנס , ש למרות ה דימוי ה רווח של "" ה יישוב ה ישן "" כ מכלול של זקנים ש עלו ארצה רק כדי להתפלל ו להיקבר בה , היו ב ציבור זה יוזמות כלכליות של קבוצות ו פרטים ."
2009,"ל דוגמה , ב שנות ה 06 של ה מאה ה 91 , כאשר היה מחסור עולמי ב כותנה , עקב מלחמת - ה אזרחים ב ארה""ב , יזמו גידול כותנה ב ארץ ש פתרה , מקומית , את ה בעיה ."
2010,"תרומת ה יישוב ה חדש ל ה_ כלכלה ו ל ה_ יוזמה ה פרטית ב ראשית ה מאה עשרים היתה ב שורה ארוכה של הכנסת טכנולוגיות חדישות ב חקלאות ו תעשייה , כמו , ל דברי ד""ר שאול כץ , ב ה_ פרדסנות ב פתח - תקווה , ו ל דברי ד""ר יוסי כץ ב ה_ ניסיונות ה ראשונים ש נעשו ב ה_ יישוב להקים מפעלי תעשייה חדשים , דוגמת פעילותו של ד""ר קלינקר ב מוצא ליד ירושלים , או מפעל ה שמן של נחום וילבושביץ ב בן - שמן ."
2011,"ב סיכום ה כנס עלתה ה שאלה , מי בנה את ארץ - ישראל ב ראשית ה מאה ."
2012,פרוף יהודה דון טען כי יש להבחין בין מספרם ה זעיר ותרומתם ה זעירה ב מונחים כלכליים של אנשי ה עלייה ה שנייה ו בין ה מיתוס ש נוצר סביבם .
2013,משתתפי ה כנס הסכימו ל ה_ טענה ש משקל ה יוזמה ה פרטית ו ה הון ה פרטי היה ב ה_ פועל הרבה יותר גדול מ כפי ש ה היסטוריוגרפיה ה מרכזית מנסה לתאר ב ה_ שנים ה אחרונות .
2014,"ב ה_ דיון ש התקיים אתמול ב בית - ה דין ה אזורי ל ה_ עבודה ב תל - אביב , האריכה ה שופטת עדנה גבריאלי , ב נוכחות נציגי ה עובדים ו ה הנהלה של בנק ישראל , את ה צו ל הפסקת ה שביתה ש נתנה שלשום ב ה_ לילה ב מעמד צד אחד ."
2015,הוצאת ה צו שלשום הביאה ל חידוש ה עבודה ב ה_ מחשב ב שעה 2 ב ה_ לילה .
2016,"ה שופטת גבריאלי קבעה כי מאחר ש נקבעו ל ה_ צדדים דיונים ל ה_ שבוע ה בא , יישאר ה צו בתוקפו עד ל ה_ ישיבה ה באה ב בית - ה דין ."
2017,"ב ה_ דיון טען ועד עובדי בנק ישראל כי ה עיצומים ש פרצו ב יום שלישי , ומהלכם הופסקה עבודת ה מחשב , הם על רקע קידום ב ה_ שכר ו לאחר סכסוך עבודה עליו הוכרז כבר לפני שבועיים ."
2018,"ה וועד הכחיש כי ה עיצומים היו על רקע של השעיית אחד מחבריו , יעקב קטורזה , סגן מנהל מדור ב מחלקת ה מטבע , כפי ש טענה ה הנהלה ."
2019,קטורזה הושעה בשל חשד ש העביר ל ה_ עיתונות מידע על נוהל סודי ה קשור ב ביעור ו השמדת שטרי כסף ב בנק ישראל .
2020,"ב ה_ דיון לא הופיעו נציגי ה הסתדרות , ש שלחו מברק בו הביעו את התנגדותם ל ה_ שביתה ."
2021,"ה משפט ה מחוזי ב תל - אביב הוגשה השבוע תביעה ב סכום של 905 אלף ש""ח ש הגישה חברת ה ביטוח רותם נגד סוכני ה ביטוח אבנר קופל , בעל סוכנות ביטוח ב תל - אביב , ו נגד ראובן עופרי מנהל סוכנות ביטוח ב חיפה ."
2022,"ב ה_ תביעה ש הוגשה ב סדר דין מקוצר טוענת פרקליטת חברת ה ביטוח , עו""ד רחל בלומנטל , כי שני ה נתבעים התקשרו עם חברת ה ביטוח אושיות ( ב פירוק ) ל הנפקת פוליסות ביטוח ל עובדי חברת ה חשמל , ו ה כספים ה מגיעים ל רותם הם סכומי ה פרמיות ש נגבו מ עובדי חברת ה חשמל ( או ש היו צריכים להיגבות ) ."
2023,"סכום ה תביעה , נאמר ב ה_ תביעה , הוא ה סכום לאחר הפחתה של ה עמלות ה מגיעות ל ה_ נתבעים ."
2024,טרם הוגשה בקשת רשות להתגונן .
2025,"טענות חמורות נגד אלעזר בכר , ש היה מנהל שני סניפים של בנק אמריקאי - ישראלי בע""ם ב ירושלים סניף הלל ו סניף בית ו גן כלולות ב ה_ תביעה ש הגישה שילשום חברה ל הובלות ב ירושלים ב שם ניב הובלות ו נסיעות ."
2026,"ה חברה ומנהלה נאגתוללה דוכניאן הגישו שלשום ל בית - ה משפט ה מחוזי תביעה ב סכום של 1.4 מיליון ש""ח ."
